,,,,,maxerr,err050,err075,err200,err_train,err_val,regparams,objval,time
DMA2,HW,nongrouped,set025,1,3.531021442760732,80.18069973087275,94.05997693194925,99.59630911188005,1.268386011146621,1.6732859501147437,1e-15,1.2683860147584418,106.08262852768149
DMA2,HW,nongrouped,set025,2,3.531083091475196,80.18069973087275,94.05997693194925,99.59630911188005,1.2683854132646066,1.6733025603461158,1e-14,1.2683854507283123,106.22012689709446
DMA2,HW,nongrouped,set025,3,3.531752915394648,80.18069973087275,94.05997693194925,99.59630911188005,1.2683772888126814,1.6734851965078195,1e-13,1.2683776647630347,105.15900073349685
DMA2,HW,nongrouped,set025,4,3.540168855677152,80.18069973087275,94.00230680507498,99.59630911188005,1.2685998982790057,1.6771250044289754,1e-12,1.2686036609476905,103.40510625012028
DMA2,HW,nongrouped,set025,5,3.5483916410405527,80.25759323337178,93.9830834294502,99.59630911188005,1.2686554818243172,1.677134353112574,1.0000000000000001e-11,1.2686930874793052,105.96905969124701
DMA2,HW,nongrouped,set025,6,3.531673053319736,79.83467896962708,93.90618992695117,99.59630911188005,1.2768622992398566,1.681762971114393,1e-10,1.2772380847991585,88.40253067107477
DMA2,HW,nongrouped,set025,7,3.519605296357014,79.8154555940023,93.92541330257593,99.59630911188005,1.2769133253040807,1.6820326108139618,1e-09,1.2806716923067274,93.5302070257451
DMA2,HW,nongrouped,set025,8,3.543156599760465,79.95001922337562,93.82929642445214,99.59630911188005,1.2744926949462592,1.6872331512049068,1e-08,1.312044822108865,87.30678260051366
DMA2,HW,nongrouped,set025,9,3.517490130043541,79.87312572087659,93.86774317570166,99.59630911188005,1.2802479121413473,1.6913657569415068,1e-07,1.647966627900752,92.55683403083253
DMA2,HW,nongrouped,set025,10,3.6995978770130904,73.79853902345252,90.48442906574394,99.48096885813149,1.796915402737368,2.4177421083126944,1e-06,3.50001726455097,143.01156444400723
DMA2,HW,nongrouped,set025,11,4.144971216007818,69.55017301038062,88.38908112264514,99.00038446751249,2.340297893138083,3.0412987193824095,9.999999999999999e-06,4.961219555284661,112.92209023080558
DMA2,HW,nongrouped,set025,12,3.486874235355856,74.43291041906959,91.54171472510572,99.57708573625528,1.6463133723305954,2.272367446773425,0.0001,2.905020624445961,175.4746156626171
DMA2,HW,nongrouped,set025,13,4.115448346015754,55.017301038062286,76.4321414840446,98.36601307189542,3.5930213386300602,4.769266611685194,0.001,8.443173127581016,84.55577847967272
DMA2,HW,nongrouped,set025,14,6.948465530690726,35.04421376393695,40.21530180699731,62.82199154171473,39.38965527445832,47.39297203454156,0.01,43.12437120682269,35.725268859743856
DMA2,HW,nongrouped,set025,15,7.269172827456828,33.02575932333718,38.79277201076509,59.86159169550172,45.61096527840276,54.296638805327305,0.1,45.86740855301032,31.29864912547073
DMA2,HW,nongrouped,set026,0,3.5330856398446002,80.52672049211841,94.19454056132257,99.59630911188005,1.2706131686882083,1.6717760700491233,0.0,1.2706131686718436,131.2876672019982
DMA2,HW,nongrouped,set026,1,3.5330978296398854,80.52672049211841,94.19454056132257,99.59630911188005,1.2706134981977424,1.671776992676646,1e-15,1.2706135020545823,131.48319351272286
DMA2,HW,nongrouped,set026,2,3.5332034120295077,80.50749711649365,94.19454056132257,99.59630911188005,1.2706162756694281,1.671781572721312,1e-14,1.2706163139354711,128.79410336959475
DMA2,HW,nongrouped,set026,3,3.533586794735669,80.50749711649365,94.19454056132257,99.59630911188005,1.270620302857906,1.6715179853301296,1e-13,1.2706206853916848,130.29511893127582
DMA2,HW,nongrouped,set026,4,3.5277240696771344,80.52672049211841,94.23298731257209,99.59630911188005,1.2687130833405864,1.6655351604135822,1e-12,1.2687169037008363,136.50288929329824
DMA2,HW,nongrouped,set026,5,3.6206123901329192,79.54632833525567,93.69473279507882,99.59630911188005,1.306169876934064,1.7493792229020753,1.0000000000000001e-11,1.3062086749368638,84.66298278741635
DMA2,HW,nongrouped,set026,6,3.620239482001523,79.58477508650519,93.67550941945406,99.59630911188005,1.3060579276338848,1.74903733846753,1e-10,1.3064459029001791,84.2551392895559
DMA2,HW,nongrouped,set026,7,3.5550231334583344,80.69973087274124,94.23298731257209,99.59630911188005,1.2744020047147286,1.684930433660204,1e-09,1.278229235132916,129.1766247596889
DMA2,HW,nongrouped,set026,8,3.5442683333931058,80.43060361399462,94.11764705882352,99.59630911188005,1.2713686809701958,1.675826724658697,1e-08,1.3095145036489064,126.0009071410089
DMA2,HW,nongrouped,set026,9,3.591145134553898,80.83429450211457,94.42522106881968,99.57708573625528,1.2799467530537354,1.6791268857202786,1e-07,1.6327928280834798,126.32720075787547
DMA2,HW,nongrouped,set026,10,3.457673836750928,80.37293348712033,94.34832756632065,99.59630911188005,1.2657715926958542,1.674540290173288,1e-06,1.3254092396238557,212.20507716686305
DMA2,HW,nongrouped,set026,11,3.561243999101606,81.08419838523645,94.34832756632065,99.59630911188005,1.2676439102799713,1.6921715933966683,9.999999999999999e-06,1.4677015553729609,248.59771953047647
DMA2,HW,nongrouped,set026,12,3.523656640214938,76.79738562091504,91.92618223760091,99.61553248750481,1.515117723394223,2.044446638333764,0.0001,2.7023422140221345,150.42138731413982
DMA2,HW,nongrouped,set026,13,4.096090136594881,54.90196078431373,76.50903498654364,98.36601307189542,3.5659152662470452,4.738409772573393,0.001,8.441369764841744,120.49967602106825
DMA2,HW,nongrouped,set026,14,6.947860417005998,35.04421376393695,40.21530180699731,62.82199154171473,39.38029663144693,47.38230543227307,0.01,43.1243222899636,52.22909052805358
DMA2,HW,nongrouped,set026,15,7.269175068630773,33.02575932333718,38.79277201076509,59.86159169550172,45.61099594239803,54.296677159242705,0.1,45.86740856437537,47.149604275238815
DMA2,HW,nongrouped,set027,0,3.4879880912454553,80.1038062283737,94.00230680507498,99.59630911188005,1.26845548259401,1.679108461165567,0.0,1.268455482684658,134.89839678544467
DMA2,HW,nongrouped,set027,1,3.487988045757504,80.1038062283737,94.00230680507498,99.59630911188005,1.268455484341897,1.679108427129017,1e-15,1.2684554880603502,134.90890867215685
DMA2,HW,nongrouped,set027,2,3.487987679090665,80.1038062283737,94.00230680507498,99.59630911188005,1.2684554984478902,1.6791081513961181,1e-14,1.2684555348117657,135.7021416825092
DMA2,HW,nongrouped,set027,3,3.487983951823807,80.1038062283737,94.00230680507498,99.59630911188005,1.2684556405177347,1.679105340899951,1e-13,1.2684560035190398,136.22343468991045
DMA2,HW,nongrouped,set027,4,3.4979490179693897,80.06535947712419,94.05997693194925,99.59630911188005,1.267755528898513,1.6766696526649625,1e-12,1.2677591578677316,140.1854485343963
DMA2,HW,nongrouped,set027,5,3.4975113137861626,80.06535947712419,94.07920030757401,99.59630911188005,1.2678427096990852,1.6764472338141503,1.0000000000000001e-11,1.267878998000911,139.58355256264127
DMA2,HW,nongrouped,set027,6,3.5368654813562586,80.2960399846213,94.09842368319877,99.59630911188005,1.2582314136900596,1.6639510404873978,1e-10,1.2585924419265189,154.74101273889437
DMA2,HW,nongrouped,set027,7,3.507711714768419,79.43098808150711,93.79084967320262,99.59630911188005,1.3066184199976072,1.7350889619154282,1e-09,1.3102524727240719,97.06976303560775
DMA2,HW,nongrouped,set027,8,3.517899049138464,80.04613610149943,93.9830834294502,99.59630911188005,1.26996757055542,1.685987627037977,1e-08,1.3062192495781777,136.38122248050246
DMA2,HW,nongrouped,set027,9,3.4901559842281245,80.0076893502499,94.05997693194925,99.59630911188005,1.2646678256214303,1.6622336630738102,1e-07,1.613745946605547,129.26650143384734
DMA2,HW,nongrouped,set027,10,3.5875240852782895,79.43098808150711,92.63744713571704,99.57708573625528,1.5050981783573814,1.9264750482582578,1e-06,3.1373262364672962,148.428622629768
DMA2,HW,nongrouped,set027,11,3.5120998434661885,80.31526336024606,94.19454056132257,99.59630911188005,1.2926119175208788,1.7082366884709266,9.999999999999999e-06,1.4635417434584117,251.05550967339073
DMA2,HW,nongrouped,set027,12,3.2665076717669734,76.25913110342177,92.75278738946558,99.76931949250289,1.4728272178970716,1.941334231139679,0.0001,2.8309121023875194,154.21397835435812
DMA2,HW,nongrouped,set027,13,4.077381086003015,54.80584390618992,76.4321414840446,98.34678969627066,3.579140458011771,4.758164558831052,0.001,7.709379409885849,145.51911689544784
DMA2,HW,nongrouped,set027,14,6.9505856544230795,35.02499038831219,40.21530180699731,62.78354479046521,39.434627140924576,47.442840632539365,0.01,43.124704995699574,53.935431747369144
DMA2,HW,nongrouped,set027,15,7.269172751828549,33.02575932333718,38.79277201076509,59.86159169550172,45.61096227670262,54.29663579875345,0.1,45.86740855333919,46.11938463249241
DMA2,HW,nongrouped,set028,0,3.455194367909229,79.23875432525952,93.67550941945406,99.59630911188005,1.301053492354833,1.7017706910377661,0.0,1.301053491741186,82.36217251931578
DMA2,HW,nongrouped,set028,1,3.455194365694979,79.23875432525952,93.67550941945406,99.59630911188005,1.301053492770287,1.7017706915871844,1e-15,1.3010534960655848,82.69529899085374
DMA2,HW,nongrouped,set028,2,3.4551943461487014,79.23875432525952,93.67550941945406,99.59630911188005,1.3010534964359168,1.7017706964410702,1e-14,1.301053535145245,83.40990969220933
DMA2,HW,nongrouped,set028,3,3.4551941503620185,79.23875432525952,93.67550941945406,99.59630911188005,1.301053533155178,1.7017707450599964,1e-13,1.3010539256799132,83.8336814057478
DMA2,HW,nongrouped,set028,4,3.455192192069717,79.23875432525952,93.67550941945406,99.59630911188005,1.3010539004657358,1.7017712314807256,1e-12,1.30105783136135,82.86938367017875
DMA2,HW,nongrouped,set028,5,3.4551726087735943,79.23875432525952,93.67550941945406,99.59630911188005,1.3010575770807762,1.7017761075164055,1.0000000000000001e-11,1.30109689142683,83.62287184334389
DMA2,HW,nongrouped,set028,6,3.4549767566808356,79.23875432525952,93.67550941945406,99.59630911188005,1.3010946912976074,1.7018260198668542,1e-10,1.3014878409785553,83.69104128753291
DMA2,HW,nongrouped,set028,7,3.4530298356426954,79.23875432525952,93.69473279507882,99.59630911188005,1.3014840527800189,1.702354595663986,1e-09,1.3054155635926743,83.0319483857723
DMA2,HW,nongrouped,set028,8,3.5227991975194612,80.04613610149943,94.04075355632449,99.59630911188005,1.2761533701872716,1.6729330454087972,1e-08,1.3148414996109887,110.58974259178868
DMA2,HW,nongrouped,set028,9,3.5552179424546893,81.37254901960785,94.25221068819684,99.59630911188005,1.2468302463363479,1.6656036670727288,1e-07,1.4928451105308473,219.46227153069887
DMA2,HW,nongrouped,set028,10,3.4517206633803994,79.77700884275278,93.84851980007689,99.59630911188005,1.2668440976801778,1.6959833575618666,1e-06,1.3998440200878,302.7087671051253
DMA2,HW,nongrouped,set028,11,3.5513735299590365,80.66128412149173,94.4636678200692,99.59630911188005,1.2811081520041754,1.7000427235065705,9.999999999999999e-06,1.4579752870603697,321.1630634079162
DMA2,HW,nongrouped,set028,12,3.5390792452929674,75.0480584390619,91.83006535947712,99.51941560938101,1.597863505208509,2.18700565832255,0.0001,2.7248681184001966,143.13231256803022
DMA2,HW,nongrouped,set028,13,4.262764150792947,63.11034217608612,75.29796232218378,95.88619761630143,4.7316247147144646,5.976522492779363,0.001,51.09250176376186,67.37350729112983
DMA2,HW,nongrouped,set028,14,6.947734588155413,35.04421376393695,40.21530180699731,62.841214917339485,39.37678579989399,47.378604857700495,0.01,43.12435287953645,49.219691931320746
DMA2,HW,nongrouped,set028,15,7.2691726104532535,33.02575932333718,38.79277201076509,59.86159169550172,45.610957915895405,54.296631529505014,0.1,45.86740855280368,45.18300511309324
DMA2,HW,nongrouped,set029,0,3.396543901041724,79.21953094963476,93.63706266820454,99.61553248750481,1.3033744560446114,1.7085614805295792,0.0,1.3033744553249562,116.00622338935425
DMA2,HW,nongrouped,set029,1,3.3966288470503514,79.21953094963476,93.63706266820454,99.61553248750481,1.3033953446442614,1.708586284146079,1e-15,1.3033953478289828,115.81286634746367
DMA2,HW,nongrouped,set029,2,3.397485855278333,79.21953094963476,93.63706266820454,99.61553248750481,1.3035427515435167,1.708773076565746,1e-14,1.3035427898368257,116.39697919050175
DMA2,HW,nongrouped,set029,3,3.4105359776052353,78.98885044213763,93.5601691657055,99.59630911188005,1.3062071920958318,1.7188362649372564,1e-13,1.3062075819261783,112.61778954414133
DMA2,HW,nongrouped,set029,4,3.4027737340936426,79.29642445213379,93.52172241445598,99.61553248750481,1.3022117487750573,1.7131510257462779,1e-12,1.3022156440241057,123.68317127258497
DMA2,HW,nongrouped,set029,5,3.4346579182546577,78.68127643214149,93.61783929257977,99.59630911188005,1.311073330364016,1.7247249925344537,1.0000000000000001e-11,1.3111124502816103,105.04580270859218
DMA2,HW,nongrouped,set029,6,3.4672263405599324,79.27720107650903,93.79084967320262,99.59630911188005,1.3037402233374165,1.7161443868181694,1e-10,1.3041308799545726,107.47519861084677
DMA2,HW,nongrouped,set029,7,3.4340151893673436,79.06574394463668,93.59861591695503,99.59630911188005,1.3081549808249309,1.724480927152143,1e-09,1.3120604294360567,106.99900689230427
DMA2,HW,nongrouped,set029,8,3.509384813053586,79.08496732026144,93.48327566320646,99.59630911188005,1.31309416924477,1.750588532647397,1e-08,1.3522147680980237,120.87216411510983
DMA2,HW,nongrouped,set029,9,3.4323756445435976,79.33487120338332,93.54094579008074,99.59630911188005,1.3064932864676462,1.7362443926444784,1e-07,1.6936540720367048,104.92679915230859
DMA2,HW,nongrouped,set029,10,3.5250993076033694,80.79584775086505,94.30988081507112,99.59630911188005,1.2577732329982758,1.6720595777364355,1e-06,1.362553183085692,224.7796596831208
DMA2,HW,nongrouped,set029,11,3.5130832947247796,80.62283737024222,94.21376393694733,99.59630911188005,1.262990027591525,1.6818687580269498,9.999999999999999e-06,1.4471076096207696,258.04990515864273
DMA2,HW,nongrouped,set029,12,3.4621769787386256,73.06805074971165,91.31103421760861,99.53863898500576,1.7090229878939158,2.344809546708332,0.0001,2.620047459757724,162.85196750373697
DMA2,HW,nongrouped,set029,13,4.093538860553991,55.07497116493656,76.6243752402922,98.36601307189542,3.551693920164399,4.722987078778341,0.001,8.446258205063526,99.82259298623036
DMA2,HW,nongrouped,set029,14,6.947974786927929,35.04421376393695,40.21530180699731,62.82199154171473,39.380972019029294,47.38353817504223,0.01,43.12432468840445,41.128281970732836
DMA2,HW,nongrouped,set029,15,7.269180951594862,33.02575932333718,38.79277201076509,59.86159169550172,45.61115888220039,54.296845004415125,0.1,45.86740862553124,30.004681549025605
DMA2,HW,nongrouped,set030,0,3.5217352798992607,80.21914648212226,94.09842368319877,99.59630911188005,1.2654565571055305,1.6704818379742101,0.0,1.2654565570119303,129.8891282079795
DMA2,HW,nongrouped,set030,1,3.5217359951931826,80.21914648212226,94.09842368319877,99.59630911188005,1.2654562711620962,1.6704852935435561,1e-15,1.2654562748818097,132.22728095068035
DMA2,HW,nongrouped,set030,2,3.5217403334162043,80.21914648212226,94.09842368319877,99.59630911188005,1.2654553815668428,1.6704973562708723,1e-14,1.2654554192072651,129.87913212138838
DMA2,HW,nongrouped,set030,3,3.5218296843417676,80.23836985774702,94.11764705882352,99.59630911188005,1.2654403304924977,1.6706400561012256,1e-13,1.2654407075293794,129.14675539911426
DMA2,HW,nongrouped,set030,4,3.49613888475416,80.23836985774702,94.1368704344483,99.59630911188005,1.2630962625190143,1.662292918477758,1e-12,1.263100032427548,136.67381074070352
DMA2,HW,nongrouped,set030,5,3.523661265842634,80.44982698961938,94.09842368319877,99.59630911188005,1.2663429882413526,1.674825523364126,1.0000000000000001e-11,1.2663806960019768,132.97560214104098
DMA2,HW,nongrouped,set030,6,3.4900613582065745,79.83467896962708,94.02153018069973,99.59630911188005,1.2800360583261703,1.679689509256584,1e-10,1.2804141870163512,108.5442674975354
DMA2,HW,nongrouped,set030,7,3.500900025945697,79.98846597462514,93.9446366782007,99.59630911188005,1.2581822508336995,1.6605035161259423,1e-09,1.2619445239728395,155.0475417162971
DMA2,HW,nongrouped,set030,8,3.5133614580257984,80.2960399846213,93.9830834294502,99.59630911188005,1.2633173969103888,1.6613040822615577,1e-08,1.300783005369084,134.22129878128322
DMA2,HW,nongrouped,set030,9,3.5087267428883564,79.87312572087659,93.86774317570166,99.59630911188005,1.2918231246769025,1.717829803197659,1e-07,1.659792145100712,92.32031315824928
DMA2,HW,nongrouped,set030,10,3.655476868831215,80.98808150711265,94.59823144944252,99.50019223375625,1.3357358277169245,1.7548968769869662,1e-06,1.695561743600118,216.1164160017792
DMA2,HW,nongrouped,set030,11,3.715225416336935,51.49942329873126,76.9127258746636,98.32756632064591,3.5514058781552578,4.590118968975245,9.999999999999999e-06,17.074524271390857,98.5223956050066
DMA2,HW,nongrouped,set030,12,3.5940448717466467,75.35563244905805,91.92618223760091,99.55786236063052,1.5930466762250473,2.18574521716325,0.0001,2.652899114952027,141.1179817930256
DMA2,HW,nongrouped,set030,13,4.09123786135487,54.786620530565166,76.48981161091888,98.36601307189542,3.573689282555372,4.746113033133598,0.001,8.664958716814873,114.64174687729218
DMA2,HW,nongrouped,set030,14,6.948068042292022,35.04421376393695,40.21530180699731,62.82199154171473,39.38298295140555,47.38563347012777,0.01,43.124322619478335,35.425296446068735
